A,B,C,D,E
2023-12-09,3.1681410426200576,342.79922810625055,1.1423314863279788,4.333169283690331
2023-12-10,1.0853221806082922,346.26277859697507,1.1565132509375382,4.042083862907182
2023-12-11,3.3241504905485484,346.3389174863216,1.1703523157112448,5.849239586601918
2023-12-12,3.5131323450028744,347.1371872462972,1.1838445798355344,1.569913755818909
2023-12-13,2.6552976985018026,346.65722927581726,1.1969860452613603,2.889247154795017
2023-12-14,2.064658413770167,347.2966598212151,1.2097728178889007,4.216030288431589
2023-12-15,2.4112860665497147,349.5025179655172,1.2222011087214644,2.717347621123711
2023-12-16,4.551801572600972,350.7565462448399,1.2342672349882542,2.895703815455548
2023-12-17,1.2186029173117197,350.4247461858668,1.2459676212356483,4.192118885307785
2023-12-18,3.282250109677296,352.27853324961524,1.2572988003866865,3.3939624221534888
2023-12-19,2.437992524343674,353.42973479780534,1.2682574147684398,3.886064197094755
2023-12-20,3.037296575115173,355.2410869102204,1.2788402171069604,2.587529015978501
2023-12-21,1.9976965427388862,354.11884618908675,1.28904407148952,4.3458031845487985
2023-12-22,3.7483015966865745,356.5804268892559,1.2988659542938474,3.4950297524737524
2023-12-23,4.1670981419839315,355.81353762484474,1.3083029550840948,5.868786063619169
2023-12-24,3.1634411235122633,356.589617026778,1.3173522774732602,3.0576141369491845
2023-12-25,2.401803708160682,358.48808705628994,1.3260112399518198,4.733077096265707
2023-12-26,3.286708816110859,358.9791882346938,1.3342772766823152,4.748305024828845
2023-12-27,2.504736084287908,362.08566237986486,1.3421479382596675,2.7661554578886127
2023-12-28,5.260354961408838,363.1585028738239,1.3496208924369888,4.905615745210722
2023-12-29,3.162782084750275,362.71443493467643,1.3566939248166765,3.0706719421487607
2023-12-30,1.3396987756758703,365.28812509664175,1.3633649395065883,4.648735343144379
2023-12-31,2.6473777279800816,366.2425710226504,1.3696319597410986,2.111978151583652
2024-01-01,4.698030524200849,367.98219498112957,1.017065195364951,4.536088983308029
2024-01-02,2.5681446436329662,366.98947136853945,1.0338290123624505,2.276697079372286
2024-01-03,4.608893513521843,367.29726551729254,1.0502864835117298,4.9640213157968045
2024-01-04,4.398063854903628,370.29157292582,1.0664327321089055,3.909087105933778
2024-01-05,3.0100166478729466,371.1760106764681,1.0822629736720544,3.445608796667318
2024-01-06,2.1895271780320984,373.17537192037713,1.0977725173589559,3.28780583671094
2024-01-07,2.250716855810356,372.4275975782257,1.1129567673570928,4.269716501617852
2024-01-08,2.2607253976709263,373.71200313029937,1.1278112242454876,6.276117870538065
2024-01-09,2.2223971502559916,374.2250067410366,1.1423314863279788,2.29666338028934
2024-01-10,3.643950866431569,375.49035069924656,1.1565132509375382,3.496360000163297
2024-01-11,1.2073109171703909,376.0963082000959,1.1703523157112448,4.1204712370592205
2024-01-12,3.8873656972625494,376.849988975845,1.1838445798355344,4.446904148457499
2024-01-13,2.43728477908224,379.19161734965934,1.1969860452613603,4.568856482720637
2024-01-14,3.302402544508498,380.019885819695,1.2097728178889007,4.569775600162108
2024-01-15,2.429476978630865,379.2460231322373,1.2222011087214644,2.831845172819169
2024-01-16,3.8465033761780165,380.84572779421745,1.2342672349882542,2.141627824938423
2024-01-17,2.6199013875211365,381.59202662284014,1.2459676212356483,3.678086619204854
2024-01-18,3.126313312578646,381.3491864456422,1.2572988003866865,3.747551112209353
2024-01-19,1.667260649139869,384.24811613282765,1.2682574147684398,3.3789615357657845
2024-01-20,5.320276082571953,385.10623917045564,1.2788402171069604,3.9352721106861233
2024-01-21,2.2905717053929706,387.5724816595026,1.28904407148952,4.653483666268761
2024-01-22,4.092135172001189,387.9988821607562,1.2988659542938474,3.5907789207071286
2024-01-23,2.8641827206986634,386.28999703287894,1.3083029550840948,3.8932421207671686
2024-01-24,2.464312881870786,390.62763251382,1.3173522774732602,5.409197034482297
2024-01-25,2.3778611740054236,390.0445394612822,1.3260112399518198,4.797005447386159
2024-01-26,1.4646922623846006,392.6967021752645,1.3342772766823152,4.372574469405792
2024-01-27,3.0451655429246705,393.05525763830343,1.3421479382596675,4.8960146196641245
2024-01-28,2.287288180885239,393.494045959383,1.3496208924369888,5.143813766077249
2024-01-29,1.3793157341310773,395.04164017118273,1.3566939248166765,4.4242399483226365
2024-01-30,2.8646300198471715,396.95392777337196,1.3633649395065883,2.7089854128463884
2024-01-31,2.6554639070819097,396.9340705969717,1.3696319597410986,3.8843738552305496
2024-02-01,2.0127202241748243,397.3003575428073,1.017065195364951,3.2977543325062344
2024-02-02,2.9926936823710135,399.5146450602596,1.0338290123624505,2.7355320376305152
2024-02-03,1.702836018796733,399.9325663816851,1.0502864835117298,3.2291764936333776
2024-02-04,1.6307709902394525,399.7970910704914,1.0664327321089055,5.921118614055901
2024-02-05,1.9272887600639246,398.2157685131806,1.0822629736720544,2.6160811849559424
2024-02-06,3.300970610432059,403.193012899273,1.0977725173589559,3.6467021881749186
2024-02-07,2.140228212478142,403.0275794302792,1.1129567673570928,3.636218433208459
2024-02-08,2.0883656849252747,403.4592590947625,1.1278112242454876,4.330628696901509
2024-02-09,3.1770281489003445,405.07770559349945,1.1423314863279788,1.062885750729241
2024-02-10,2.8709747685059366,405.5093319774395,1.1565132509375382,3.601780195246758
2024-02-11,3.676673798905271,409.1877121644068,1.1703523157112448,5.017208232358845
2024-02-12,2.534750405108655,407.75245987673884,1.1838445798355344,4.390956418592408
2024-02-13,3.5268657470678098,409.33381463589205,1.1969860452613603,5.539645712404699
2024-02-14,0.7166100951402816,409.9253332767698,1.2097728178889007,3.8760769876253103
2024-02-15,4.608901592941392,412.0915626101116,1.2222011087214644,3.972145526649327
2024-02-16,3.4923630433428183,411.8954978776455,1.2342672349882542,3.6152502398446673
2024-02-17,3.9310694488775146,413.42284698666134,1.2459676212356483,4.455981108579461
2024-02-18,3.0875863486887,414.2083093183243,1.2572988003866865,4.322194081651105
2024-02-19,3.787940029714463,415.2575720331698,1.2682574147684398,4.439241558707511
2024-02-20,5.019457193822904,416.2993993764622,1.2788402171069604,3.2729583345788296
2024-02-21,3.4747935303192437,417.781277506905,1.28904407148952,4.172652016110515
2024-02-22,3.261262221969392,416.3104251512374,1.2988659542938474,4.035510600340467
2024-02-23,3.5270528066908353,417.67809965366814,1.3083029550840948,4.843556642440404
2024-02-24,2.1786719644238883,419.4927908314193,1.3173522774732602,6.5539756277690024
2024-02-25,5.4661263918272525,420.3108669405931,1.3260112399518198,2.627320567132199
2024-02-26,2.696358703560861,420.81786655171055,1.3342772766823152,4.07402301011661
2024-02-27,3.7173573217315283,421.9378444370599,1.3421479382596675,4.732748778572033
2024-02-28,3.0914622520541357,422.93012537662383,1.3496208924369888,3.4688393431266715
2024-02-29,3.457681493351392,425.015638244616,1.3566939248166765,3.552588895589454
2024-03-01,1.9343364128391385,425.70198209601506,1.017065195364951,4.327743847392508
2024-03-02,3.060623408647137,427.71232291431784,1.0338290123624505,5.413991021496507
2024-03-03,1.968290571072641,427.6821910839526,1.0502864835117298,4.1442484662639325
2024-03-04,3.34534198845228,430.3639629212266,1.0664327321089055,3.7271987821041463
2024-03-05,1.752501143751483,429.22295907759104,1.0822629736720544,5.394153018251867
2024-03-06,2.1265135315480093,430.42297163480123,1.0977725173589559,3.47745333806956
2024-03-07,3.0670217979429437,431.98947503708587,1.1129567673570928,3.2226305969434312
2024-03-08,3.473928470591937,432.40515134710887,1.1278112242454876,4.289004556190247
2024-03-09,4.128432831767305,432.79722101891963,1.1423314863279788,2.9875045841192724
2024-03-10,1.781881802542482,434.52628985509443,1.1565132509375382,4.32477981855656
2024-03-11,3.2686202149729793,435.7552040732584,1.1703523157112448,5.682309159389611
2024-03-12,2.945830653214287,435.3820384644047,1.1838445798355344,4.930661492772532
2024-03-13,3.419662629848564,438.4451035424144,1.1969860452613603,3.7682662395671684
2024-03-14,1.4118466708140585,439.89631014559797,1.2097728178889007,2.6492182703538836
2024-03-15,3.278112000740485,439.3300652226619,1.2222011087214644,3.492009273184971
2024-03-16,3.0536711410331008,442.4047455776156,1.2342672349882542,4.275916429564548
2024-03-17,2.8735344916301107,442.4964064987311,1.2459676212356483,3.6025224565338956
2024-03-18,2.772999842226231,443.02654051532846,1.2572988003866865,4.643272454765335
2024-03-19,3.370935745358807,445.474588401505,1.2682574147684398,5.263770754029682
2024-03-20,4.343369810072747,445.99528616625304,1.2788402171069604,4.429787765666354
2024-03-21,2.61621162253729,446.6146498696923,1.28904407148952,4.7500898860174745
2024-03-22,3.2020957926680516,448.8808386451136,1.2988659542938474,4.051201253187406
2024-03-23,3.570965593235004,445.9734728058955,1.3083029550840948,2.575140697884262
2024-03-24,4.381705097844341,448.45685088630887,1.3173522774732602,3.6485610184114154
2024-03-25,2.697586213359768,449.667320820655,1.3260112399518198,3.949719464045658
2024-03-26,2.1646409613421045,450.2092684124509,1.3342772766823152,5.57311226194211
2024-03-27,2.116975192221579,453.24187970660506,1.3421479382596675,3.1068717649977513
2024-03-28,1.7714978878316692,452.3039506980316,1.3496208924369888,3.7037805609183923
2024-03-29,4.4834292691258595,453.9245516794723,1.3566939248166765,3.9214083475517367
2024-03-30,4.4863529420892405,454.4494913630065,1.3633649395065883,3.970096519997744
2024-03-31,4.6091759596574775,455.8991498230248,1.3696319597410986,4.408634646682315
2024-04-01,2.4918376104497977,456.3076723609818,1.017065195364951,4.73738727400047
2024-04-02,2.297538046651084,456.91030691834476,1.0338290123624505,1.8869879016585822
2024-04-03,4.227264028512495,458.1794429570385,1.0502864835117298,4.25601755840238
2024-04-04,4.809259671952827,458.99173522177114,1.0664327321089055,3.0756860137373216
2024-04-05,3.852413522093962,462.555725502052,1.0822629736720544,2.8768214931300755
2024-04-06,2.1342466725920763,462.2464943445435,1.0977725173589559,2.3331668554837113
2024-04-07,2.3431136943728257,463.06241768332325,1.1129567673570928,4.467243323353674
2024-04-08,1.7912824989701963,462.7245677086035,1.1278112242454876,2.6633500997144783
2024-04-09,3.8608792719087157,465.3389799243515,1.1423314863279788,2.1170895158553447
2024-04-10,4.893264221288501,467.67608017553073,1.1565132509375382,3.3927016748157293
2024-04-11,3.98172710041956,468.51600888507966,1.1703523157112448,3.389042950831934
2024-04-12,1.915811388043755,468.2276369009668,1.1838445798355344,2.330382786339735
2024-04-13,2.114493674637513,470.3444326812132,1.1969860452613603,3.4489133488926846
2024-04-14,3.1270600148690635,470.7924975664826,1.2097728178889007,2.616039505277326
2024-04-15,4.22979638681217,472.7197248161061,1.2222011087214644,4.626686583130507
2024-04-16,2.828126890129858,472.63267903583977,1.2342672349882542,3.005070498593986
2024-04-17,2.460252038601471,474.4117344998663,1.2459676212356483,3.940200693689057
2024-04-18,1.9582421264840666,473.86708222208426,1.2572988003866865,5.108238996333231
2024-04-19,3.783035853758672,476.15366732512183,1.2682574147684398,3.8134558665558296
2024-04-20,3.8143004872281767,475.50026293002406,1.2788402171069604,3.7109837475926963
2024-04-21,4.2260435388358815,477.2101702736516,1.28904407148952,4.755429736241178
2024-04-22,3.61643355220069,478.0620755533612,1.2988659542938474,4.433644690472011
2024-04-23,2.390913240749871,478.2676364138704,1.3083029550840948,2.875861898668925
2024-04-24,4.2257058918081905,480.23758703443815,1.3173522774732602,3.9382664387510706
2024-04-25,2.0456965491704437,479.9352210974903,1.3260112399518198,3.7578786292741513
2024-04-26,1.730065281872258,483.49486397415683,1.3342772766823152,3.4667670362884433
2024-04-27,3.360590401095336,484.14550460000333,1.3421479382596675,4.869257640028146
2024-04-28,3.1447484805160877,483.44064783457156,1.3496208924369888,2.80720122513808
2024-04-29,4.173331102229497,485.6503735339521,1.3566939248166765,5.445539556055586
2024-04-30,2.5187875849702577,485.79553630959845,1.3633649395065883,3.9776815955901514
2024-05-01,3.0083518633987776,488.25176907527606,1.017065195364951,5.122286410818064
2024-05-02,2.260608851138759,487.1519967284097,1.0338290123624505,3.0388761481526476
2024-05-03,1.6402181119289339,488.03415172763005,1.0502864835117298,2.9335249475464407
2024-05-04,2.1368174194724294,488.3231972271774,1.0664327321089055,2.074177640901948
2024-05-05,2.2378306182227163,491.6312115350689,1.0822629736720544,3.7027288201165725
2024-05-06,2.1360741154521135,491.7072683197585,1.0977725173589559,2.340561528443199
2024-05-07,0.6683476408323208,491.95334847248375,1.1129567673570928,3.925006153281999
2024-05-08,3.6507134941804984,495.3368605939867,1.1278112242454876,3.5396408773983388
2024-05-09,3.491628752888161,495.1772594768421,1.1423314863279788,3.4358983976766644
2024-05-10,2.3220979056411357,497.97060239284446,1.1565132509375382,3.4565182578491864
2024-05-11,3.1636467249653446,496.6832787221806,1.1703523157112448,1.5299354805220204
2024-05-12,3.1484853181148673,498.7989249140194,1.1838445798355344,3.6186393313073117
2024-05-13,4.063028585464446,497.9003935512857,1.1969860452613603,2.4310100592404855
2024-05-14,0.8166054121976729,498.716019687271,1.2097728178889007,3.616199728516347
2024-05-15,3.012189676209213,503.1336958600288,1.2222011087214644,5.8254112234696205
2024-05-16,1.8035479654531887,501.4210290830003,1.2342672349882542,3.143001257553715
2024-05-17,2.468522577758191,502.3610430319218,1.2459676212356483,3.069228923941312
2024-05-18,2.768259943067981,502.2237907388705,1.2572988003866865,2.630490623827695
2024-05-19,1.383131164758081,503.80089449776864,1.2682574147684398,3.285909562937648
2024-05-20,5.447823922963833,505.90694363413024,1.2788402171069604,4.954403910993336
2024-05-21,3.342949651085965,505.3159375611637,1.28904407148952,4.0624409735719675
2024-05-22,2.444918890161677,508.55384606390896,1.2988659542938474,3.05578700890248
2024-05-23,2.6023300249163466,509.046827954687,1.3083029550840948,2.6786016154466514
2024-05-24,2.9008571110718826,509.26321258923775,1.3173522774732602,3.2039229967820213
2024-05-25,1.7467840620524329,510.3065285310527,1.3260112399518198,3.293041405438827
2024-05-26,2.9534726677209084,512.2748524757269,1.3342772766823152,4.026873973221659
2024-05-27,2.9771322348620206,511.9563717313657,1.3421479382596675,2.4178066339292315
2024-05-28,2.5793583896255385,513.3574021955019,1.3496208924369888,4.166898148088027
2024-05-29,2.367353458996522,514.4834983499865,1.3566939248166765,3.8323431738168674
2024-05-30,2.900814781334664,514.4071636848436,1.3633649395065883,2.686160546793739
2024-05-31,2.898244720808516,517.4378147521169,1.3696319597410986,3.5960373063640048
2024-06-01,1.3504387347357432,517.7057757825736,1.017065195364951,3.966761215913416
2024-06-02,3.7896295537651183,517.949622499175,1.0338290123624505,2.840789872207229
2024-06-03,1.111061183462273,520.2781348978962,1.0502864835117298,3.496137407139498
2024-06-04,2.815306121190119,521.2434995808792,1.0664327321089055,4.367797622887762
2024-06-05,1.974920456121061,524.0382350093456,1.0822629736720544,6.163549890958983
2024-06-06,2.764122799071135,523.2659037748545,1.0977725173589559,3.630430899696694
2024-06-07,3.6658937892454633,526.3437877057733,1.1129567673570928,5.348234370919468
2024-06-08,0.9573822138482193,524.5641513354411,1.1278112242454876,3.2504888675818613
2024-06-09,2.0460379146927803,526.6085377483518,1.1423314863279788,2.5042726536881403
2024-06-10,3.415852674887897,526.3785026060525,1.1565132509375382,4.803973346191868
2024-06-11,1.8060794989671656,527.8197667462535,1.1703523157112448,4.146502094246881
2024-06-12,2.99706145471242,530.6564708334165,1.1838445798355344,3.6634137598048224
2024-06-13,2.5347811996622505,529.9818881030849,1.1969860452613603,3.39279423073012
2024-06-14,0.7544821316307702,532.2583875206409,1.2097728178889007,3.5037772691788733
2024-06-15,3.583137692703141,532.6199392949177,1.2222011087214644,4.004111009287219
2024-06-16,2.556559328854958,533.8751050354882,1.2342672349882542,4.492842387012536
2024-06-17,3.0805012659649313,533.6383854861169,1.2459676212356483,2.8641170393888205
2024-06-18,3.0250271545650502,534.8838834358681,1.2572988003866865,3.040429372387986
2024-06-19,2.570469555133443,536.0205115303909,1.2682574147684398,3.0827429860995195
2024-06-20,1.2787573529615617,537.9703337054312,1.2788402171069604,4.65312446999798
2024-06-21,3.933910181641603,538.8034722691884,1.28904407148952,3.051615189087814
2024-06-22,2.767259968317556,538.7064076425062,1.2988659542938474,4.278109892250074
2024-06-23,2.810365722762968,539.3206545399712,1.3083029550840948,3.2970170534239354
2024-06-24,3.72567051498356,540.39429217101,1.3173522774732602,3.567820411301981
2024-06-25,0.9615999770630341,541.9263138397573,1.3260112399518198,4.9926543136675505
2024-06-26,2.2122906697078406,542.0793481518749,1.3342772766823152,2.1912153776983034
2024-06-27,3.1727496517914857,543.4280609962382,1.3421479382596675,5.286273467352587
2024-06-28,2.537860388981788,543.8016513787768,1.3496208924369888,5.558848869077364
2024-06-29,5.4298963955684805,546.4963868775762,1.3566939248166765,4.533319289279074
2024-06-30,3.246071406614596,548.5405790545402,1.3633649395065883,3.4610368687324966
2024-07-01,2.581447385105213,548.987801824462,1.017065195364951,4.835042337970834
2024-07-02,1.76292320121382,549.0505185636492,1.0338290123624505,3.157571819563851
2024-07-03,0.25407802268395674,551.7405114206299,1.0502864835117298,3.0438129529040094
2024-07-04,2.809342422427087,551.8783375484179,1.0664327321089055,4.415122201367486
2024-07-05,3.8433995742133717,551.0707740562576,1.0822629736720544,4.790380192839428
2024-07-06,2.364726218811544,551.902772791349,1.0977725173589559,5.076992719708427
2024-07-07,2.84773187494545,553.9159403176706,1.1129567673570928,6.114429845444812
2024-07-08,4.315743429302085,555.7237747565093,1.1278112242454876,5.314161470318961
2024-07-09,3.759090837490133,556.2909198597821,1.1423314863279788,3.0691882190284523
2024-07-10,3.4128352003419833,557.83630237533,1.1565132509375382,2.5191832834015973
2024-07-11,3.4072724168630657,558.3717191328035,1.1703523157112448,4.769068872664254
2024-07-12,1.4962176952496744,558.498312340488,1.1838445798355344,3.0576208121916633
2024-07-13,1.7786139892706236,560.8601434345627,1.1969860452613603,5.125372744055961
2024-07-14,3.0655782093478914,562.3724945412814,1.2097728178889007,3.831406434046153
2024-07-15,3.319713426383163,561.3387035603763,1.2222011087214644,5.055067979664465
2024-07-16,4.102884442002532,563.6095879802505,1.2342672349882542,1.5587457340642032
2024-07-17,2.9444659848025623,565.1173105064142,1.2459676212356483,3.1778044678082664
2024-07-18,4.464794758729394,564.4629501158079,1.2572988003866865,3.5770223676072277
2024-07-19,2.6127249464922158,566.2093082610596,1.2682574147684398,4.919057155589023
2024-07-20,2.5824873834978264,567.569261762866,1.2788402171069604,4.019389311152236
2024-07-21,3.5483552686960964,567.455472712721,1.28904407148952,4.160936665642622
2024-07-22,2.649620934795066,568.6006631947182,1.2988659542938474,3.408889224393915
2024-07-23,3.5137087298450953,569.4340654979511,1.3083029550840948,3.906531663563613
2024-07-24,2.918748452923721,571.0322679806958,1.3173522774732602,3.7880949523600487
2024-07-25,2.576152319806463,572.358169051084,1.3260112399518198,3.538439138799642
2024-07-26,3.6871716753415114,572.3542621693313,1.3342772766823152,3.632185500679641
2024-07-27,2.832403340195873,574.9255318389644,1.3421479382596675,4.04906609647764
2024-07-28,1.2671225543657172,574.9214111044141,1.3496208924369888,1.6785480050234525
2024-07-29,2.207886518176768,575.732177851089,1.3566939248166765,3.9425781852256896
2024-07-30,1.687069186915799,577.4822075445952,1.3633649395065883,4.845409867474204
2024-07-31,3.0189379263805534,578.0593478957657,1.3696319597410986,3.413382346590511
2024-08-01,2.920559035799234,581.3564388090406,1.017065195364951,3.633371988514127
2024-08-02,3.2882700199223995,581.0010172375495,1.0338290123624505,4.142272527034755
2024-08-03,3.1311299353045117,579.8463806764684,1.0502864835117298,2.660243801709573
2024-08-04,4.506617218507859,581.9716882169836,1.0664327321089055,5.254411908490769
2024-08-05,4.661528036681686,583.4051361637248,1.0822629736720544,3.2076268176940395
2024-08-06,3.31237569392771,585.0859068040347,1.0977725173589559,3.4711996661189155
2024-08-07,2.6777731770273507,585.4881684100014,1.1129567673570928,2.0442506160654883
2024-08-08,1.039061889783318,583.0753824975919,1.1278112242454876,4.3204794813848535
2024-08-09,3.250618358390662,586.486429226046,1.1423314863279788,4.5991975154401565
2024-08-10,3.0461176648679458,587.736844620347,1.1565132509375382,2.7589708649716567
2024-08-11,2.804550504018593,588.4370111424777,1.1703523157112448,2.8816058060913328
2024-08-12,0.863336365753629,590.6795382418643,1.1838445798355344,3.1008524589331192
2024-08-13,1.6463575875363021,589.9419435085789,1.1969860452613603,2.486238376584314
2024-08-14,3.226859306425161,592.7901217170855,1.2097728178889007,2.91975428699786
2024-08-15,3.5349323872132055,592.6021197249901,1.2222011087214644,3.8371110715981773
2024-08-16,4.815240376203965,595.6484925005284,1.2342672349882542,5.026334029267645
2024-08-17,4.09321920091403,595.2913705854777,1.2459676212356483,2.549941436533057
2024-08-18,5.33792922584342,596.6811293485313,1.2572988003866865,2.7202735523051036
2024-08-19,2.0396682298750344,597.9833459634215,1.2682574147684398,3.4768111377205595
2024-08-20,2.234614862428652,598.2275339870208,1.2788402171069604,2.245781455867991
2024-08-21,2.382318435388962,598.5035014948854,1.28904407148952,2.7280475950735785
2024-08-22,2.4925448519446567,600.8107080463336,1.2988659542938474,5.275637098050948
2024-08-23,2.023961365844247,598.176613925706,1.3083029550840948,3.646879896869106
2024-08-24,2.6834550873461533,601.2075256338849,1.3173522774732602,4.21022764145662
2024-08-25,3.3404248922941293,603.3595978494252,1.3260112399518198,3.5952595853404223
2024-08-26,4.798343374160356,603.9741800557451,1.3342772766823152,1.206065005231273
2024-08-27,1.4805886917742408,604.3744926218691,1.3421479382596675,3.434479912340077
2024-08-28,3.7334022540963034,606.4483048905729,1.3496208924369888,3.131387538172901
2024-08-29,2.7121767884424135,605.3400176061108,1.3566939248166765,3.25631944413143
2024-08-30,2.7857968780160443,607.3105199831987,1.3633649395065883,4.840639877913617
2024-08-31,2.400757660262508,607.4291129436588,1.3696319597410986,3.6574202711730783
2024-09-01,3.1128109882027744,608.0975354863372,1.017065195364951,4.24938057764687
2024-09-02,3.159118983467804,609.11146135977,1.0338290123624505,5.17831441470649
2024-09-03,2.1271347679357646,611.4865204683178,1.0502864835117298,3.6615879962930986
2024-09-04,4.429425722914873,612.3224529563,1.0664327321089055,4.755213115238776
2024-09-05,2.169939846239119,614.0131361747843,1.0822629736720544,3.0864951729458987
2024-09-06,2.043025650350731,615.4206795245306,1.0977725173589559,4.394370044131432
2024-09-07,2.055463682412051,616.6345580011096,1.1129567673570928,3.1643751955417336
2024-09-08,1.9619713878772456,616.2935308389322,1.1278112242454876,2.4570126606494673
2024-09-09,1.2947295163388741,618.0132074296683,1.1423314863279788,4.235758528511958
2024-09-10,3.450983832946515,619.962631064697,1.1565132509375382,4.7812239463128545
2024-09-11,1.8780135373161604,618.6580423373747,1.1703523157112448,3.4797862296925817
2024-09-12,2.835769155222539,620.7167579830318,1.1838445798355344,4.563599558695436
2024-09-13,2.9478164590330125,623.2252928362494,1.1969860452613603,3.4217953629354585
2024-09-14,2.4866757821377754,623.6740557159445,1.2097728178889007,4.537394064766844
2024-09-15,4.760820215024227,624.699699531251,1.2222011087214644,3.8076054465863565
2024-09-16,2.6261541569141102,625.8020721435505,1.2342672349882542,2.941625701908323
2024-09-17,3.356725051516827,627.8834239717821,1.2459676212356483,3.5729166438316478
2024-09-18,2.9372401221724975,626.3517337680584,1.2572988003866865,4.609993767179961
2024-09-19,2.302951916189091,628.6027931594529,1.2682574147684398,4.374147902461339
2024-09-20,3.397886429402413,629.5206331119442,1.2788402171069604,3.0178238275083946
2024-09-21,1.7738845111087655,628.5869664050716,1.28904407148952,3.2383964787815067
2024-09-22,3.180383615034377,629.3233945218841,1.2988659542938474,3.997018000733643
2024-09-23,3.726166382950827,629.5915874301608,1.3083029550840948,4.313383408016099
2024-09-24,2.5967590086333567,632.214602301099,1.3173522774732602,4.854156412992696
2024-09-25,0.5263333768872043,633.1576063277005,1.3260112399518198,3.317212565584216
2024-09-26,3.196845700383212,635.6660970330613,1.3342772766823152,3.113586182123704
2024-09-27,2.573324515325109,637.1508201318037,1.3421479382596675,5.2144503229348285
2024-09-28,2.425200771974071,636.6900856269777,1.3496208924369888,3.1094644948439476
2024-09-29,3.964881980845429,637.1918528659853,1.3566939248166765,2.779096259903577
2024-09-30,2.740690621426203,640.2308539791487,1.3633649395065883,4.064746766349104
2024-10-01,2.5655710082117467,640.2460497657981,1.017065195364951,2.708357885362757
2024-10-02,2.6268842591707586,641.6310792070749,1.0338290123624505,4.702892040231239
2024-10-03,3.6554105312227,643.3736005663932,1.0502864835117298,5.134445515393981
2024-10-04,2.518454123648374,643.6466048270332,1.0664327321089055,3.5045500996751335
2024-10-05,2.6725559023940035,643.9966807394793,1.0822629736720544,2.5035805129912547
2024-10-06,4.153329019775221,644.4753269779972,1.0977725173589559,2.827487556467449
2024-10-07,1.8342292323992018,644.1259569755915,1.1129567673570928,3.473522013055274
2024-10-08,1.612719278197404,646.5285812313006,1.1278112242454876,2.294603225160465
2024-10-09,4.63435297150223,648.0862719501172,1.1423314863279788,2.7409078878608772
2024-10-10,2.721034833127235,649.3230143138386,1.1565132509375382,1.4767505458740682
2024-10-11,2.804428786144599,649.8067874849999,1.1703523157112448,5.056178898841783
2024-10-12,3.5835633966490823,651.0355060925365,1.1838445798355344,3.471094574823432
2024-10-13,2.9648051428102717,651.5546431397573,1.1969860452613603,4.610700140522936
2024-10-14,2.703948819661621,653.3725892303482,1.2097728178889007,3.366181725293124
2024-10-15,3.984542930698771,653.8841883011819,1.2222011087214644,3.3957969789417723
2024-10-16,2.409351085454665,654.6945398705835,1.2342672349882542,4.112310713224712
2024-10-17,1.6422061948316702,655.099854973723,1.2459676212356483,4.002098972550236
2024-10-18,2.560069268897957,656.1552954241625,1.2572988003866865,3.0297875359081465
2024-10-19,2.8764729378775784,657.0759423943008,1.2682574147684398,3.379427335823894
2024-10-20,3.083308853876985,658.0999127247725,1.2788402171069604,4.371077667938485
2024-10-21,3.3945589812986174,658.0537382373267,1.28904407148952,4.877209970026195
2024-10-22,1.747785589254566,661.478278524716,1.2988659542938474,2.130391266171642
2024-10-23,3.769021965031521,662.2878761136541,1.3083029550840948,5.473454525496067
2024-10-24,4.076985833412426,662.5632253241948,1.3173522774732602,3.3127811295299896
2024-10-25,2.123196438480182,663.3336941286284,1.3260112399518198,4.613296254937251
2024-10-26,2.034695153194132,665.8676407623119,1.3342772766823152,5.54001609154813
2024-10-27,1.2712452154906706,665.0405699206323,1.3421479382596675,1.1354046773543391
2024-10-28,3.93775717110277,668.0896874651283,1.3496208924369888,3.6752463544356346
2024-10-29,2.433255674399694,667.9503102795062,1.3566939248166765,4.374921813970711
2024-10-30,2.6344294402153756,667.9279801395678,1.3633649395065883,1.691130064345546
2024-10-31,3.7445317611864297,670.1579997331834,1.3696319597410986,4.297657579571691
2024-11-01,3.0074175014146256,670.5695122833035,1.017065195364951,2.9333378613486727
2024-11-02,3.299781543346384,673.0276382806196,1.0338290123624505,2.7797429486571046
2024-11-03,4.31086369348172,674.2751496611098,1.0502864835117298,2.8848872280695956
2024-11-04,2.4650421980118313,674.1058618642053,1.0664327321089055,3.418310772379694
2024-11-05,4.029890641362167,675.8361151958055,1.0822629736720544,4.7929068747544115
2024-11-06,3.88595050464947,674.63733512643,1.0977725173589559,3.2898750022774257
2024-11-07,3.695045325501777,677.3884401557499,1.1129567673570928,4.0924903126798124
2024-11-08,3.0845179955475968,677.8038548581654,1.1278112242454876,5.299420757203457
2024-11-09,0.5661204814058762,679.6293508529827,1.1423314863279788,3.613486063810398
2024-11-10,4.1109707320279405,679.2634289882978,1.1565132509375382,4.839055817943145
2024-11-11,3.7059129362819263,680.7030567508325,1.1703523157112448,3.8635995019365006
2024-11-12,1.3815635942659652,682.4341733922669,1.1838445798355344,3.049190101027964
2024-11-13,3.2003771797937235,682.3213453518271,1.1969860452613603,3.005363610096338
2024-11-14,3.8285628650745744,683.1614052908457,1.2097728178889007,4.49659713077679
2024-11-15,3.204296922876948,686.7244370733229,1.2222011087214644,5.102117750403404
